run_id,run_mode,split_label,split,dataset_id,system_id,corruption_family,corruption_id,corruption_level,corruption_seed,seed_role,corruption_target_space,corruption_config_hash,corruption_manifest_hash,applied_corruption_manifest_path,applied_corruption_manifest_file_sha256,clean_input_bundle_hash,corrupted_input_bundle_hash,input_hash_clean,input_hash_corrupted,score_hash_clean,score_hash_corrupted,feature_mask_hash,failed_specialists,distribution_shift_descriptor,specialist_ids,specialist_count,corrupted_rows,trace_path,trace_sha256,trace_rows,trace_required,trace_format,trace_schema_hash
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,veto_mavs,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2002,0.6,2002,audit,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,0d46ad96986a07a9584935d8bca535ffd93aa551f3b8e3efac528b06ddbbdb77,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2002.yaml,afa7da1ef501a9c236ef38bee954540ee11ab26c1b62c63ca899ff818d361053,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,0ec1f2ed0ef9f7413e7666d8d10d1d4979352e3a7fdedc844102345338387645,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,bb708f106da5edff9ac00b3cfa7fa6c004735202d478c234e1ef21e78e6072d3,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,b3430c3341ecd91bf48a7daeec6f7f81dd3b5b17a78633c904d830523cf39b5f,2dc28961a11acdb4a1b7625bde2991231279793cff106d37996c511021065bc9,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2002.npz,c9132a8a766a11263daad569e0fb467af6032895d4c333383373214c6e07c241,14240,True,columnar_npz,15cd8040b7ac8ae3119563a32a3cd5a3c43ff22b5a16fec5f9ff86951474da97
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2002,0.6,2002,audit,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,0d46ad96986a07a9584935d8bca535ffd93aa551f3b8e3efac528b06ddbbdb77,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2002.yaml,afa7da1ef501a9c236ef38bee954540ee11ab26c1b62c63ca899ff818d361053,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,0ec1f2ed0ef9f7413e7666d8d10d1d4979352e3a7fdedc844102345338387645,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,bb708f106da5edff9ac00b3cfa7fa6c004735202d478c234e1ef21e78e6072d3,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,b3430c3341ecd91bf48a7daeec6f7f81dd3b5b17a78633c904d830523cf39b5f,2dc28961a11acdb4a1b7625bde2991231279793cff106d37996c511021065bc9,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2002.npz,aedb13fdfd1f55eaa4f2c0ff1cb03d31abc8a9c3fbc767f194fe35d8d14eae4f,14240,True,columnar_npz,1ec0e81e149d46bd186454b771364334f4612156ac46e72bbbd53ddbff566cf4
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,veto_mavs,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2003,0.6,2003,audit,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,7f7a0c6ea40aae0dd8d75fc38b7d026d3e8611680031733299f88b4568c320fd,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2003.yaml,0829f3168041fd37876f76ac79ed2f98781cac32deaa529736c5b9051c3e7e72,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,89c487509260ef0f4c23932c0cd7c08f0c3165284e87f812f981121e5b6493ef,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,e215c0e0bc71b7a9aad44019ffd5ad93642aa267ccdb707be0edd19d4f6209ad,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,d995af551f31c495190865f4ed8b91267a70793bba3e7ec153a1fed646d34fe8,da68f37a8e86ed957d7a26a4eeda75ec55db59acc60eeeeaf1f2b1b7d56a80db,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2003.npz,6ed395e11ea900cf662c1bde2eec9e2c64cafe8edb03c85946911667a97bb2fa,14240,True,columnar_npz,fab8c004d500e44efbaaa6aa924d5a5fd2839e66f56d47948449fdb90820efcf
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2003,0.6,2003,audit,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,7f7a0c6ea40aae0dd8d75fc38b7d026d3e8611680031733299f88b4568c320fd,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2003.yaml,0829f3168041fd37876f76ac79ed2f98781cac32deaa529736c5b9051c3e7e72,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,89c487509260ef0f4c23932c0cd7c08f0c3165284e87f812f981121e5b6493ef,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,e215c0e0bc71b7a9aad44019ffd5ad93642aa267ccdb707be0edd19d4f6209ad,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,d995af551f31c495190865f4ed8b91267a70793bba3e7ec153a1fed646d34fe8,da68f37a8e86ed957d7a26a4eeda75ec55db59acc60eeeeaf1f2b1b7d56a80db,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__audit_2003.npz,8cb5bc56ac1f88756ec8c51011393dc95f89123bdc208fb24934b439320f22e0,14240,True,columnar_npz,90c66dcdf258c64d30cb3d670b6a2307e6a40b61ea59fe066c7d42e1d01574a0
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,veto_mavs,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9001,0.6,9001,shadow,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,3fb71faeedc41076a94893493a116a704ff1691630ac192e998bb84695b6d166,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9001.yaml,c6cf4e7f6824aa189af2604a022a63bd8b57d7d23e2456e70c7faf62b6dc99cd,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,e0af972ed2d8c32da3bd0ec3adae782a2dac3f43fdfa7f0d375e59500576b2f0,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,8174dac9ebb0b981fba57b790f285e9ce3cf177c6bd4449b794d9ad43db309ca,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,b07546e26dbb5c7b291b4f32432fddf8d1e69d731c48215c5e9403e6dce92c76,2a0e74451af5924a7124604d3686b84b5be156c2e2f0b4b09b085882d3125a7c,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9001.npz,be161d968482ffe587498ab55f5d4c3aa2737506bc155aa993fc9e72b8e1f686,14240,True,columnar_npz,42dcf6e2dad9fac00637d4273cda85c5055b73bdadf3dea086f8381050cd6624
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9001,0.6,9001,shadow,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,3fb71faeedc41076a94893493a116a704ff1691630ac192e998bb84695b6d166,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9001.yaml,c6cf4e7f6824aa189af2604a022a63bd8b57d7d23e2456e70c7faf62b6dc99cd,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,e0af972ed2d8c32da3bd0ec3adae782a2dac3f43fdfa7f0d375e59500576b2f0,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,8174dac9ebb0b981fba57b790f285e9ce3cf177c6bd4449b794d9ad43db309ca,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,b07546e26dbb5c7b291b4f32432fddf8d1e69d731c48215c5e9403e6dce92c76,2a0e74451af5924a7124604d3686b84b5be156c2e2f0b4b09b085882d3125a7c,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9001.npz,95265b3f772ed3a5acc1ba373f3341180e0d7ea05ccc65239e5379eb9587c6ad,14240,True,columnar_npz,0b314c52d3b5e4a85e8e74fdcb61a6312308896f32d94b476b4fb2af53076b94
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,veto_mavs,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9002,0.6,9002,shadow,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,b792b8b2df39c80ead534310b163613abe3f1fed5d19e097d04699d8fe091253,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9002.yaml,e06989f32ab3fc770b3d943d1750d6c99c8e84802b9217f09319083a7ce68daa,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,aeb0f69381a6c5d6965ef982b15db2a1bb74d83c3bc6af6558178710a1600439,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,6cfbe7633fe08a5bc81ebcc20313431847c6b9d0296b0d5063e75acbfaf65c67,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,1358eaacda699603c11fbb5274448bd5b01cc466c5ecde58cfaf3d62e780a312,ade5f92680ee8cd48d4662d1b4984efc923933f00d7c76e9cba8cc7d24edeeef,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9002.npz,42535b11ddcbd49bd52f12e9b411d3b18524fbd5f2025a84bd7cd4958b7ca4f8,14240,True,columnar_npz,cc2c501dd5f0a0f0a10c5eb7f5f7dac94d922fce12788e981367059be9c31359
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9002,0.6,9002,shadow,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,b792b8b2df39c80ead534310b163613abe3f1fed5d19e097d04699d8fe091253,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9002.yaml,e06989f32ab3fc770b3d943d1750d6c99c8e84802b9217f09319083a7ce68daa,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,aeb0f69381a6c5d6965ef982b15db2a1bb74d83c3bc6af6558178710a1600439,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,6cfbe7633fe08a5bc81ebcc20313431847c6b9d0296b0d5063e75acbfaf65c67,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,1358eaacda699603c11fbb5274448bd5b01cc466c5ecde58cfaf3d62e780a312,ade5f92680ee8cd48d4662d1b4984efc923933f00d7c76e9cba8cc7d24edeeef,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p60__shadow_9002.npz,c794c70e5c99d634fd31994c7834e0e89307b29796f41f35b0f0d10942d35fa7,14240,True,columnar_npz,a2cbe9d5a0ceaa934e95aeb4afe494e8d0bf7b3e37f178d308de9678982405f5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,veto_mavs,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2001,0.8,2001,audit,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,305c44af8f5889df0b54fcaa350876af333fdf75fd29295c011c10fa44ec48b8,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2001.yaml,e02d5a1b32dfe6aabcfc2a8a3d58d46e6fa83c467f515fdbe77aa5a583db2cd0,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,20dc3784ff7e2187301e7300917ce65037fe7c7dca562b04a71eb460979b006e,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,d533a1cdc625e942247b7297fb193b0735ef148a9aa8200b3d082eea9ae096ff,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,9e1f6105fd3c14b51c17a8c0f08ac1c168c7f389c9049f8917570b101bbfca32,a99b2d596c3638bcc77e5b78dcf5330fe38ca22b0839a2e21f417ab8f5677b13,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2001.npz,336e3b27d89e171975b545d6ec9fa36ee07df670681baae2715573a7cdc965c5,14240,True,columnar_npz,454b6a1dc744bd22de936b5e256ccb2d0e894d80baea0cd44ab8a1b1259bba10
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2001,0.8,2001,audit,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,305c44af8f5889df0b54fcaa350876af333fdf75fd29295c011c10fa44ec48b8,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2001.yaml,e02d5a1b32dfe6aabcfc2a8a3d58d46e6fa83c467f515fdbe77aa5a583db2cd0,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,20dc3784ff7e2187301e7300917ce65037fe7c7dca562b04a71eb460979b006e,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,d533a1cdc625e942247b7297fb193b0735ef148a9aa8200b3d082eea9ae096ff,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,9e1f6105fd3c14b51c17a8c0f08ac1c168c7f389c9049f8917570b101bbfca32,a99b2d596c3638bcc77e5b78dcf5330fe38ca22b0839a2e21f417ab8f5677b13,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2001.npz,32943a56b23fcc7f21df8e27ac231432e45d55a3d1555bcb478393f9d2cd1139,14240,True,columnar_npz,e0d7e15c8a5c78cd3c66d919524a658d1ddfe5bc6b58a4779753bf692cec6778
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,veto_mavs,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2002,0.8,2002,audit,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,c42d213342b0592eb4fc15e9ab3eab049bffec6444b17109560f15b355ea3874,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2002.yaml,d7a2bea2666bc454607c2fbb442483f551dc130a80583fe791de53d507082848,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,835076919a320ad6897c1b8ad8eb43c1ba30c2433d16949d12c7a70cbdf224aa,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,3bf939da1c1f2194fd169c37d383039abe9d2c0c271867bcbe52fb0087f48bf3,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,f6662cd82acb5873576cf3a0c3201dee7f01c6fee6d067e285e6faf259ff942e,496670151c76754a4bb03a9a12b0209d6f325f973a654c1126ee93ce1cd16b6f,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2002.npz,75f623c58261e2ea0ff5b97f95de08df95849a31600104c05eb9e8c36f172330,14240,True,columnar_npz,3abb0819a520f5a2f27dacf670794c7773c240d3895c17f1cf3af8ce129ecba6
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2002,0.8,2002,audit,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,c42d213342b0592eb4fc15e9ab3eab049bffec6444b17109560f15b355ea3874,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2002.yaml,d7a2bea2666bc454607c2fbb442483f551dc130a80583fe791de53d507082848,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,835076919a320ad6897c1b8ad8eb43c1ba30c2433d16949d12c7a70cbdf224aa,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,3bf939da1c1f2194fd169c37d383039abe9d2c0c271867bcbe52fb0087f48bf3,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,f6662cd82acb5873576cf3a0c3201dee7f01c6fee6d067e285e6faf259ff942e,496670151c76754a4bb03a9a12b0209d6f325f973a654c1126ee93ce1cd16b6f,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2002.npz,59284171d7d2e8cd3978dcde91c89a99dd479d038eb19dd08c3fe9ea80152228,14240,True,columnar_npz,be2b8d262269d7670ea16db8b369217e753fd0adeaeb2b7be754ec8e600dbfb3
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,veto_mavs,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2003,0.8,2003,audit,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,5d423bf6570cedb650fc5342cc4b605dd166aa3679e8975cf119449c72da0752,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2003.yaml,8fb395178ff127a2feb798b937ddeafbf5c7a0100b7897a7fb72905e3dea19eb,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,428f2b1b1a135c4f5eb74aaa7f96f39df3021eae0b5de05b75419ff5f7704aca,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,d6de4e7827c5296f35f140b9e2106b00ad173f1aa2780e85807091e1b13e605b,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,c5e7f474a27eb3d74e64fd6c598166781ed6d592f29497484b918b02d9745cad,4319988177ad972a63d87e0dcf8c7c5357c3f0bc093d146dcf3880e4b18599c7,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2003.npz,48e35e26769495fdb09f2b83ad3ffd222e56988ef9661ce69999e1cf6067725f,14240,True,columnar_npz,95b9a2e1c51e2d44baed4b9e0e9663fa2cfb9e0f18415a579a9d1e1fa436ff73
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2003,0.8,2003,audit,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,5d423bf6570cedb650fc5342cc4b605dd166aa3679e8975cf119449c72da0752,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2003.yaml,8fb395178ff127a2feb798b937ddeafbf5c7a0100b7897a7fb72905e3dea19eb,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,428f2b1b1a135c4f5eb74aaa7f96f39df3021eae0b5de05b75419ff5f7704aca,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,d6de4e7827c5296f35f140b9e2106b00ad173f1aa2780e85807091e1b13e605b,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,c5e7f474a27eb3d74e64fd6c598166781ed6d592f29497484b918b02d9745cad,4319988177ad972a63d87e0dcf8c7c5357c3f0bc093d146dcf3880e4b18599c7,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__audit_2003.npz,76fba7e7e553ccd01a0555819ef848e4931dd1a0e843fae24c486ba56f1a58f5,14240,True,columnar_npz,0405a577cc7bde9b30011cf5797e8c489cce8ed1d2004f10755d76c27e41c8a6
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,veto_mavs,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p80__shadow_9001,0.8,9001,shadow,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,dac17a42e00deb9927da48f7c5341bc517027cdb5d318435d5e53ca190a61d66,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__shadow_9001.yaml,64da8670e3b84549979357a9b257fb3e788238fbabaf2ccdd42ea40b8305c125,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,2d0cdda148fd0d9f33faf4a5ac4960614f0b5dad90c53055f16c211ed86b40f0,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,b85ad5ba2a0935cb33f18672eabecdb5bc222dc89870afbb927a333855544a46,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,ceef5b0d23df18b112a0b671a5a978420566c07aff2ae09458a14962a277734c,8254864068bf4aa035c82e4eafb10eaa6c72c4a9c731c264b6f04c4c94511535,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\veto_mavs\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__shadow_9001.npz,7ac4ab159ef57978d345ee95e14ccd7b64447d224a5098eb401e9215ee752a92,14240,True,columnar_npz,b1dec58fe04118c39370ffff5340a133d53aaa05684e58b8e56c86b36285fdda
phase3_audit_full_v1,exploratory,audit,audit_benchmark,credit_card_fraud,pure_mavs_gc,missing_features,credit_card_fraud__audit_benchmark__missing_features__level_0p80__shadow_9001,0.8,9001,shadow,features,38dff0d8c6a36f44da4a42f33dc297935807642c59c1a9d3658d73b87e87a075,dac17a42e00deb9927da48f7c5341bc517027cdb5d318435d5e53ca190a61d66,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\applied_manifests\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__shadow_9001.yaml,64da8670e3b84549979357a9b257fb3e788238fbabaf2ccdd42ea40b8305c125,08a136292f6cce461b717ff06782135ab3cfbcd0d9ff81bf61a12b5b7f8928f2,2d0cdda148fd0d9f33faf4a5ac4960614f0b5dad90c53055f16c211ed86b40f0,9f696b77a3dcad56c76d77ba9b746820338de76cb4279e635ca313b0b0895787,b85ad5ba2a0935cb33f18672eabecdb5bc222dc89870afbb927a333855544a46,506b9ff926bed0ad26f8d363671655756b80130395845658c1970decc6c771ae,ceef5b0d23df18b112a0b671a5a978420566c07aff2ae09458a14962a277734c,8254864068bf4aa035c82e4eafb10eaa6c72c4a9c731c264b6f04c4c94511535,,{},random_forest|gradient_boosted_trees|mlp,3,14240,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_traces\phase3_audit_full_v1\traces\pure_mavs_gc\missing_features\credit_card_fraud__audit_benchmark__missing_features__level_0p80__shadow_9001.npz,cc2649ab623f0f213367d9e8a8b555b5e140f353813238e5fedfd52bc4e31746,14240,True,columnar_npz,74222776d94df57e0717eaf333515428c051772341638ec9fa6dea28738f3cc5
